region_def,ssp,n,avg_pop(mill),pop_share
ed57,SSP2,rcam,100.866,0.011361767882742025
ed57,SSP2,rcz,11.386000000000001,0.001282544059573104
ed57,SSP2,rfa,76.41016666666667,0.008607009076877229
ed57,SSP2,ris,96.40627777777777,0.010859414971846428
ed57,SSP2,rjan57,22.37461111111111,0.002520325361480232
ed57,SSP2,rom,16.456166666666668,0.001853658774080297
ed57,SSP2,rsaf,1781.7171666666666,0.20069653679498992
ed57,SSP2,rsam,180.12644444444445,0.020289838511702702
ed57,SSP2,rsas,622.6486666666666,0.0701365140202395
ed57,SSP2,rsl,5.253388888888889,0.0005917532682304403
ed57,SSP2,rus,134.50161111111112,0.015150557029120618
ed57,SSP2,slo,2.170611111111111,0.00024450240525196996
ed57,SSP2,sui,9.00511111111111,0.0010143555033682863
ed57,SSP2,swe,12.885055555555557,0.0014514009713724925
ed57,SSP2,tha,68.42977777777779,0.007708080536342569
ed57,SSP2,tur,91.65166666666667,0.010323845128518146
ed57,SSP2,ukr,38.253277777777775,0.00430893326656321
ed57,SSP2,usa,407.73977777777776,0.04592870453544233
ed57,SSP2,vnm,95.72594444444445,0.010782780730216688
ed57,SSP2,zaf,60.721222222222224,0.006839771899800585
ed57,SSP3,arg,58.376000000000005,0.005694148271617845
ed57,SSP3,aus,26.56761111111111,0.0025914745253074615
ed57,SSP3,aut,6.9655555555555555,0.0006794385728300114
ed57,SSP3,bel,9.677,0.0009439199812327991
ed57,SSP3,bgr,6.5535,0.0006392455923332798
ed57,SSP3,blt,5.8838333333333335,0.0005739245478533552
ed57,SSP3,bra,250.97972222222222,0.02448122090418654
ed57,SSP3,can,34.943999999999996,0.0034085294847782297
ed57,SSP3,chl,21.920333333333332,0.0021381668521873206
ed57,SSP3,chn,1233.7511111111112,0.12034332186069496
ed57,SSP3,cor,36.09016666666667,0.003520329590026723
ed57,SSP3,cro,4.065111111111111,0.000396521608319649
ed57,SSP3,dnk,5.156611111111111,0.0005029893834065148
ed57,SSP3,egy,148.09377777777777,0.014445455816957149
ed57,SSP3,esp,40.22961111111111,0.0039241018667978515
ed57,SSP3,fin,4.899222222222223,0.00047788299556219004
ed57,SSP3,fra,64.96677777777778,0.006337030036246299
ed57,SSP3,gbr,60.541500000000006,0.005905376825855691
ed57,SSP3,golf57,374.1797222222222,0.03649847229282773
ed57,SSP3,grc,8.906277777777778,0.0008687417126024694
ed57,SSP3,hun,6.972277777777778,0.0006800942760307805
ed57,SSP3,idn,294.20733333333334,0.02869775556045798
ed57,SSP3,irl,4.906666666666666,0.00047860914621428136
ed57,SSP3,ita,47.76888888888889,0.0046595028111513555
ed57,SSP3,jpn,87.062,0.00849225600972305
ed57,SSP3,meme,84.33844444444445,0.008226593251751934
ed57,SSP3,mex,182.5798888888889,0.01780932161759704
ed57,SSP3,mys,49.82611111111111,0.0048601696667255724
ed57,SSP3,nde,2037.6141666666667,0.19875423436599005
ed57,SSP3,nld,14.886833333333335,0.001452100799898296
ed57,SSP3,noan,59.746722222222225,0.005827852115192856
ed57,SSP3,noap,68.54244444444444,0.006685809948708295
ed57,SSP3,nor,5.319388888888889,0.0005188671551276181
ed57,SSP3,oeu,22.410166666666665,0.002185946481287992
ed57,SSP3,osea,308.11105555555554,0.03005396112200247
ed57,SSP3,pol,28.198666666666668,0.002750571965566804
ed57,SSP3,prt,8.703333333333333,0.0008489459787809026
ed57,SSP3,rcam,135.5772777777778,0.013224563552298648
ed57,SSP3,rcz,8.846055555555555,0.0008628674789691328
ed57,SSP3,rfa,61.27205555555555,0.0059766371323855556
ed57,SSP3,ris,116.55683333333334,0.011369259474274517
ed57,SSP3,rjan57,25.62772222222222,0.002499795295963562
ed57,SSP3,rom,18.408333333333335,0.0017955971535111204
ed57,SSP3,rsaf,2267.1008888888887,0.22113897163303317
ed57,SSP3,rsam,227.70777777777778,0.02221121435636689
ed57,SSP3,rsas,799.5354444444444,0.07798878595793714
ed57,SSP3,rsl,4.280666666666667,0.0004175474630219974
ed57,SSP3,rus,139.147,0.013572763628045912
ed57,SSP3,slo,1.676111111111111,0.00016349227741491022
ed57,SSP3,sui,7.039,0.0006866025367260176
ed57,SSP3,swe,9.568888888888889,0.0009333745396733224
ed57,SSP3,tha,75.30938888888889,0.007345875472424674
ed57,SSP3,tur,114.19683333333334,0.011139058879492104
ed57,SSP3,ukr,39.706944444444446,0.0038731195881793736
ed57,SSP3,usa,315.5712777777778,0.030781650779953547
ed57,SSP3,vnm,108.19672222222222,0.010553792291975858
ed57,SSP3,zaf,62.66127777777778,0.0061121455145213615
ed57,SSP4,arg,42.42144444444445,0.004751786272832198
ed57,SSP4,aus,33.235388888888885,0.0037228214824529455
ed57,SSP4,aut,8.136777777777777,0.0009114312220123852
ed57,SSP4,bel,11.037555555555555,0.0012363583008871424
ed57,SSP4,bgr,5.594944444444445,0.0006267108665568223
ed57,SSP4,blt,5.077111111111112,0.0005687063983645442
ed57,SSP4,bra,192.55833333333334,0.02156918645830337
ed57,SSP4,can,43.165222222222226,0.004835099631930816
ed57,SSP4,chl,17.517722222222222,0.0019622262531832375
ed57,SSP4,chn,1041.5525555555555,0.11666823703760847
ed57,SSP4,cor,39.343555555555554,0.004407020309224366
ed57,SSP4,cro,3.538166666666667,0.0003963234165606286
ed57,SSP4,dnk,5.807333333333333,0.0006505013484685357
ed57,SSP4,egy,103.76405555555556,0.011623003913692963
ed57,SSP4,esp,47.317388888888885,0.005300199508362816
ed57,SSP4,fin,5.464666666666667,0.0006121179604404301
ed57,SSP4,fra,71.90272222222222,0.008054095585601096
ed57,SSP4,gbr,68.35622222222223,0.007656838720888033
ed57,SSP4,golf57,352.04494444444447,0.03943388435586761
