region_def,ssp,approach,n,budget_share
ed57,SSP2,gdp_percapita,bel,0.02508646991299614
ed57,SSP2,gdp_percapita,bgr,0.016977245493260722
ed57,SSP2,gdp_percapita,blt,0.01829261598492297
ed57,SSP2,gdp_percapita,bra,0.011159728085801733
ed57,SSP2,gdp_percapita,can,0.02345636447770459
ed57,SSP2,gdp_percapita,chl,0.018231872508985378
ed57,SSP2,gdp_percapita,chn,0.01690667125275838
ed57,SSP2,gdp_percapita,cor,0.03166516699227224
ed57,SSP2,gdp_percapita,cro,0.012801837309492255
ed57,SSP2,gdp_percapita,dnk,0.023071587574267843
ed57,SSP2,gdp_percapita,egy,0.01165501154913412
ed57,SSP2,gdp_percapita,esp,0.01768305386946836
ed57,SSP2,gdp_percapita,fin,0.02359296967379067
ed57,SSP2,gdp_percapita,fra,0.02052506724398821
ed57,SSP2,gdp_percapita,gbr,0.02364300362939203
ed57,SSP2,gdp_percapita,golf57,0.011564261844451739
ed57,SSP2,gdp_percapita,grc,0.02060746277546047
ed57,SSP2,gdp_percapita,hun,0.01831481097686499
ed57,SSP2,gdp_percapita,idn,0.011340574575392098
ed57,SSP2,gdp_percapita,irl,0.024638678619703383
ed57,SSP2,gdp_percapita,ita,0.019413475520057365
ed57,SSP2,gdp_percapita,jpn,0.021279646696327027
ed57,SSP2,gdp_percapita,meme,0.012737820800448966
ed57,SSP2,gdp_percapita,mex,0.014719317971123889
ed57,SSP2,gdp_percapita,mys,0.017988088401037196
ed57,SSP2,gdp_percapita,nde,0.008515779907962331
ed57,SSP2,gdp_percapita,nld,0.02665512833119903
ed57,SSP2,gdp_percapita,noan,0.013129664635517771
ed57,SSP2,gdp_percapita,noap,0.010625683342194521
ed57,SSP2,gdp_percapita,nor,0.027797531077715806
ed57,SSP2,gdp_percapita,oeu,0.010665179315469855
ed57,SSP2,gdp_percapita,osea,0.008706651845312816
ed57,SSP2,gdp_percapita,pol,0.01833722428024809
ed57,SSP2,gdp_percapita,prt,0.01743409219106287
ed57,SSP2,gdp_percapita,rcam,0.008086350444598165
ed57,SSP2,gdp_percapita,rcz,0.027104926491343887
ed57,SSP2,gdp_percapita,rfa,0.02446405820564343
ed57,SSP2,gdp_percapita,ris,0.010409794041934541
ed57,SSP2,gdp_percapita,rjan57,0.008977491236297592
ed57,SSP2,gdp_percapita,rom,0.014195996409063879
ed57,SSP2,gdp_percapita,rsaf,0.005270219748210727
ed57,SSP2,gdp_percapita,rsam,0.01208639460756848
ed57,SSP2,gdp_percapita,rsas,0.005504131113930922
ed57,SSP2,gdp_percapita,rsl,0.022440923963445412
ed57,SSP2,gdp_percapita,rus,0.01746089295669462
ed57,SSP2,gdp_percapita,slo,0.021055144684712163
ed57,SSP2,gdp_percapita,sui,0.028585151152182388
ed57,SSP2,gdp_percapita,swe,0.02495823904909862
ed57,SSP2,gdp_percapita,tha,0.01616335741589696
ed57,SSP2,gdp_percapita,tur,0.015617066961317113
ed57,SSP2,gdp_percapita,ukr,0.01223633885227355
ed57,SSP2,gdp_percapita,usa,0.0263805163151989
ed57,SSP2,gdp_percapita,vnm,0.008432329761186609
ed57,SSP2,gdp_percapita,zaf,0.012742272920609081
ed57,SSP3,gdp_percapita,arg,0.01423135641611311
ed57,SSP3,gdp_percapita,aus,0.02813591150398867
ed57,SSP3,gdp_percapita,aut,0.029507521958991673
ed57,SSP3,gdp_percapita,bel,0.02762963588942125
ed57,SSP3,gdp_percapita,bgr,0.015282813532632285
